date,cod_distrito,distrito,cod_barrio,barrio,Gender,Number
2021,20,San Blas-Canillejas,207,Canillejas,hombres,13556
2021,20,San Blas-Canillejas,207,Canillejas,mujeres,15369
2021,20,San Blas-Canillejas,208,ElSalvador,hombres,5366
2021,20,San Blas-Canillejas,208,ElSalvador,mujeres,5998
2021,21,Barajas,21,Barajas,hombres,24171
2021,21,Barajas,21,Barajas,mujeres,25906
2021,21,Barajas,211,AlamedadeOsuna,hombres,9430
2021,21,Barajas,211,AlamedadeOsuna,mujeres,10227
2021,21,Barajas,212,Aeropuerto,hombres,988
2021,21,Barajas,212,Aeropuerto,mujeres,930
2021,21,Barajas,213,CascoHistóricodeBarajas,hombres,3593
2021,21,Barajas,213,CascoHistóricodeBarajas,mujeres,3911
2021,21,Barajas,214,Timón,hombres,6379
2021,21,Barajas,214,Timón,mujeres,6955
2021,21,Barajas,215,Corralejos,hombres,3781
2021,21,Barajas,215,Corralejos,mujeres,3883
2022,1,Centro,1,Centro,hombres,70986
2022,1,Centro,1,Centro,mujeres,68696
2022,1,Centro,11,Palacio,hombres,11568
2022,1,Centro,11,Palacio,mujeres,11849
2022,1,Centro,12,Embajadores,hombres,24271
2022,1,Centro,12,Embajadores,mujeres,22173
2022,1,Centro,13,Cortes,hombres,5345
2022,1,Centro,13,Cortes,mujeres,5483
2022,1,Centro,14,Justicia,hombres,9221
2022,1,Centro,14,Justicia,mujeres,8794
2022,1,Centro,15,Universidad,hombres,16349
2022,1,Centro,15,Universidad,mujeres,16512
2022,1,Centro,16,Sol,hombres,4232
2022,1,Centro,16,Sol,mujeres,3885
2022,2,Arganzuela,2,Arganzuela,hombres,71466
2022,2,Arganzuela,2,Arganzuela,mujeres,81172
2022,2,Arganzuela,21,Imperial,hombres,10436
2022,2,Arganzuela,21,Imperial,mujeres,12020
2022,2,Arganzuela,22,Acacias,hombres,16635
2022,2,Arganzuela,22,Acacias,mujeres,19403
2022,2,Arganzuela,23,Chopera,hombres,8994
2022,2,Arganzuela,23,Chopera,mujeres,10740
2022,2,Arganzuela,24,Legazpi,hombres,9543
2022,2,Arganzuela,24,Legazpi,mujeres,9926
2022,2,Arganzuela,25,Delicias,hombres,13296
2022,2,Arganzuela,25,Delicias,mujeres,14947
2022,2,Arganzuela,26,PalosdeMoguer,hombres,11766
2022,2,Arganzuela,26,PalosdeMoguer,mujeres,13312
2022,2,Arganzuela,27,Atocha,hombres,796
2022,2,Arganzuela,27,Atocha,mujeres,824
2022,3,Retiro,3,Retiro,hombres,53445
2022,3,Retiro,3,Retiro,mujeres,64227
2022,3,Retiro,31,Pacífico,hombres,14613
2022,3,Retiro,31,Pacífico,mujeres,18132
2022,3,Retiro,32,Adelfas,hombres,8675
2022,3,Retiro,32,Adelfas,mujeres,10040
2022,3,Retiro,33,Estrella,hombres,10514
2022,3,Retiro,33,Estrella,mujeres,12266
2022,3,Retiro,34,Ibiza,hombres,9541
2022,3,Retiro,34,Ibiza,mujeres,11836
2022,3,Retiro,35,LosJerónimos,hombres,3237
2022,3,Retiro,35,LosJerónimos,mujeres,3689
2022,3,Retiro,36,NiñoJesús,hombres,6865
2022,3,Retiro,36,NiñoJesús,mujeres,8264
2022,4,Salamanca,4,Salamanca,hombres,64343
2022,4,Salamanca,4,Salamanca,mujeres,81114
2022,4,Salamanca,41,Recoletos,hombres,7044
2022,4,Salamanca,41,Recoletos,mujeres,8603
2022,4,Salamanca,42,Goya,hombres,12840
2022,4,Salamanca,42,Goya,mujeres,16601
2022,4,Salamanca,43,FuentedelBerro,hombres,9087
2022,4,Salamanca,43,FuentedelBerro,mujeres,11761
2022,4,Salamanca,44,Guindalera,hombres,18925
2022,4,Salamanca,44,Guindalera,mujeres,22796
2022,4,Salamanca,45,Lista,hombres,8997
2022,4,Salamanca,45,Lista,mujeres,11788
2022,4,Salamanca,46,Castellana,hombres,7450
2022,4,Salamanca,46,Castellana,mujeres,9565
2022,5,Chamartín,5,Chamartín,hombres,65080
2022,5,Chamartín,5,Chamartín,mujeres,79291
2022,5,Chamartín,51,ElViso,hombres,7767
2022,5,Chamartín,51,ElViso,mujeres,9414
2022,5,Chamartín,52,Prosperidad,hombres,16070
2022,5,Chamartín,52,Prosperidad,mujeres,19893
2022,5,Chamartín,53,CiudadJardín,hombres,8181
2022,5,Chamartín,53,CiudadJardín,mujeres,10229
2022,5,Chamartín,54,Hispanoamérica,hombres,14188
2022,5,Chamartín,54,Hispanoamérica,mujeres,17275
2022,5,Chamartín,55,NuevaEspaña,hombres,11015
2022,5,Chamartín,55,NuevaEspaña,mujeres,13351
2022,5,Chamartín,56,Castilla,hombres,7859
2022,5,Chamartín,56,Castilla,mujeres,9129
2022,6,Tetuán,6,Tetuán,hombres,71636
2022,6,Tetuán,6,Tetuán,mujeres,85797
2022,6,Tetuán,61,BellasVistas,hombres,13231
2022,6,Tetuán,61,BellasVistas,mujeres,15764
2022,6,Tetuán,62,CuatroCaminos,hombres,15436
2022,6,Tetuán,62,CuatroCaminos,mujeres,19035
2022,6,Tetuán,63,Castillejos,hombres,9097
2022,6,Tetuán,63,Castillejos,mujeres,11185
2022,6,Tetuán,64,Almenara,hombres,10391
2022,6,Tetuán,64,Almenara,mujeres,12203
2022,6,Tetuán,65,Valdeacederas,hombres,12277
2022,6,Tetuán,65,Valdeacederas,mujeres,13863
2022,6,Tetuán,66,Berruguete,hombres,11204
2022,6,Tetuán,66,Berruguete,mujeres,13747
2022,7,Chamberí,7,Chamberí,hombres,60867
2022,7,Chamberí,7,Chamberí,mujeres,76420
2022,7,Chamberí,71,Gaztambide,hombres,10058
2022,7,Chamberí,71,Gaztambide,mujeres,12601
2022,7,Chamberí,72,Arapiles,hombres,10770
2022,7,Chamberí,72,Arapiles,mujeres,13202
2022,7,Chamberí,73,Trafalgar,hombres,11063
2022,7,Chamberí,73,Trafalgar,mujeres,13432
2022,7,Chamberí,74,Almagro,hombres,8557
2022,7,Chamberí,74,Almagro,mujeres,10801
2022,7,Chamberí,75,RíosRosas,hombres,11798
2022,7,Chamberí,75,RíosRosas,mujeres,15103
2022,7,Chamberí,76,Vallehermoso,hombres,8621
2022,7,Chamberí,76,Vallehermoso,mujeres,11281
2022,8,Fuencarral-El Pardo,8,Fuencarral-El Pardo,hombres,115955
2022,8,Fuencarral-El Pardo,8,Fuencarral-El Pardo,mujeres,130326
2022,8,Fuencarral-El Pardo,81,ElPardo,hombres,1683
2022,8,Fuencarral-El Pardo,81,ElPardo,mujeres,1699
2022,8,Fuencarral-El Pardo,82,Fuentelarreina,hombres,1513
2022,8,Fuencarral-El Pardo,82,Fuentelarreina,mujeres,1833
2022,8,Fuencarral-El Pardo,83,Peñagrande,hombres,20379
2022,8,Fuencarral-El Pardo,83,Peñagrande,mujeres,23508
2022,8,Fuencarral-El Pardo,84,Pilar,hombres,20645
2022,8,Fuencarral-El Pardo,84,Pilar,mujeres,24709
2022,8,Fuencarral-El Pardo,85,LaPaz,hombres,15059
2022,8,Fuencarral-El Pardo,85,LaPaz,mujeres,17287
2022,8,Fuencarral-El Pardo,86,Valverde,hombres,30328
2022,8,Fuencarral-El Pardo,86,Valverde,mujeres,33323
2022,8,Fuencarral-El Pardo,87,Mirasierra,hombres,16920
2022,8,Fuencarral-El Pardo,87,Mirasierra,mujeres,18320
2022,8,Fuencarral-El Pardo,88,ElGoloso,hombres,9428
2022,8,Fuencarral-El Pardo,88,ElGoloso,mujeres,9647
2022,9,Moncloa-Aravaca,9,Moncloa-Aravaca,hombres,55501
2022,9,Moncloa-Aravaca,9,Moncloa-Aravaca,mujeres,64859
2022,9,Moncloa-Aravaca,91,CasadeCampo,hombres,5929
2022,9,Moncloa-Aravaca,91,CasadeCampo,mujeres,6875
2022,9,Moncloa-Aravaca,92,Argüelles,hombres,11035
2022,9,Moncloa-Aravaca,92,Argüelles,mujeres,13130
2022,9,Moncloa-Aravaca,93,CiudadUniversitaria,hombres,7489
2022,9,Moncloa-Aravaca,93,CiudadUniversitaria,mujeres,8731
2022,9,Moncloa-Aravaca,94,Valdezarza,hombres,13602
2022,9,Moncloa-Aravaca,94,Valdezarza,mujeres,16200
2022,9,Moncloa-Aravaca,95,Valdemarín,hombres,3283
2022,9,Moncloa-Aravaca,95,Valdemarín,mujeres,3765
2022,9,Moncloa-Aravaca,96,ElPlantío,hombres,1384
2022,9,Moncloa-Aravaca,96,ElPlantío,mujeres,1614
2022,9,Moncloa-Aravaca,97,Aravaca,hombres,12779
2022,9,Moncloa-Aravaca,97,Aravaca,mujeres,14544
2022,10,Latina,10,Latina,hombres,109928
2022,10,Latina,10,Latina,mujeres,127120
2022,10,Latina,101,LosCármenes,hombres,8302
2022,10,Latina,101,LosCármenes,mujeres,9241
2022,10,Latina,102,PuertadelÁngel,hombres,19113
2022,10,Latina,102,PuertadelÁngel,mujeres,22288
2022,10,Latina,103,Lucero,hombres,16887
2022,10,Latina,103,Lucero,mujeres,19175
2022,10,Latina,104,Aluche,hombres,30086
2022,10,Latina,104,Aluche,mujeres,35747
2022,10,Latina,105,Campamento,hombres,8970
2022,10,Latina,105,Campamento,mujeres,10367
2022,10,Latina,106,CuatroVientos,hombres,2996
2022,10,Latina,106,CuatroVientos,mujeres,2970
2022,10,Latina,107,Águilas,hombres,23574
2022,10,Latina,107,Águilas,mujeres,27332
2022,11,Carabanchel,11,Carabanchel,hombres,119381
2022,11,Carabanchel,11,Carabanchel,mujeres,136133
2022,11,Carabanchel,111,Comillas,hombres,10230
2022,11,Carabanchel,111,Comillas,mujeres,11984
2022,11,Carabanchel,112,Opañel,hombres,15283
2022,11,Carabanchel,112,Opañel,mujeres,18017
2022,11,Carabanchel,113,SanIsidro,hombres,18500
2022,11,Carabanchel,113,SanIsidro,mujeres,20891
2022,11,Carabanchel,114,VistaAlegre,hombres,21208
2022,11,Carabanchel,114,VistaAlegre,mujeres,25266
2022,11,Carabanchel,115,PuertaBonita,hombres,16647
2022,11,Carabanchel,115,PuertaBonita,mujeres,18748
2022,11,Carabanchel,116,Buenavista,hombres,23152
2022,11,Carabanchel,116,Buenavista,mujeres,24663
2022,11,Carabanchel,117,Abrantes,hombres,14361
2022,11,Carabanchel,117,Abrantes,mujeres,16564
2022,12,Usera,12,Usera,hombres,66532
2022,12,Usera,12,Usera,mujeres,74276
2022,12,Usera,121,Orcasitas,hombres,10827
2022,12,Usera,121,Orcasitas,mujeres,12169
2022,12,Usera,122,Orcasur,hombres,6915
2022,12,Usera,122,Orcasur,mujeres,7335
2022,12,Usera,123,SanFermín,hombres,11185
2022,12,Usera,123,SanFermín,mujeres,12275
2022,12,Usera,124,Almendrales,hombres,10522
2022,12,Usera,124,Almendrales,mujeres,11977
2022,12,Usera,125,Moscardó,hombres,12293
2022,12,Usera,125,Moscardó,mujeres,13846
2022,12,Usera,126,Zofío,hombres,6571
2022,12,Usera,126,Zofío,mujeres,7451
2022,12,Usera,127,Pradolongo,hombres,8219
2022,12,Usera,127,Pradolongo,mujeres,9223
2022,13,Puente de Vallecas,13,Puente de Vallecas,hombres,111748
2022,13,Puente de Vallecas,13,Puente de Vallecas,mujeres,123890
2022,13,Puente de Vallecas,131,Entrevías,hombres,16591
2022,13,Puente de Vallecas,131,Entrevías,mujeres,18099
2022,13,Puente de Vallecas,132,SanDiego,hombres,20534
2022,13,Puente de Vallecas,132,SanDiego,mujeres,22376
2022,13,Puente de Vallecas,133,PalomerasBajas,hombres,18722
2022,13,Puente de Vallecas,133,PalomerasBajas,mujeres,21213
2022,13,Puente de Vallecas,134,PalomerasSureste,hombres,20218
2022,13,Puente de Vallecas,134,PalomerasSureste,mujeres,22322
2022,13,Puente de Vallecas,135,Portazgo,hombres,13310
2022,13,Puente de Vallecas,135,Portazgo,mujeres,14939
2022,13,Puente de Vallecas,136,Numancia,hombres,22373
2022,13,Puente de Vallecas,136,Numancia,mujeres,24941
2022,14,Moratalaz,14,Moratalaz,hombres,42095
2022,14,Moratalaz,14,Moratalaz,mujeres,50295
2022,14,Moratalaz,141,Pavones,hombres,3968
2022,14,Moratalaz,141,Pavones,mujeres,4751
2022,14,Moratalaz,142,Horcajo,hombres,3057
2022,14,Moratalaz,142,Horcajo,mujeres,3297
2022,14,Moratalaz,143,Marroquina,hombres,12113
2022,14,Moratalaz,143,Marroquina,mujeres,14184
2022,14,Moratalaz,144,MediaLegua,hombres,7845
2022,14,Moratalaz,144,MediaLegua,mujeres,9532
2022,14,Moratalaz,145,Fontarrón,hombres,7746
2022,14,Moratalaz,145,Fontarrón,mujeres,9298
2022,14,Moratalaz,146,Vinateros,hombres,7366
2022,14,Moratalaz,146,Vinateros,mujeres,9233
2022,15,Ciudad Lineal,15,Ciudad Lineal,hombres,97357
2022,15,Ciudad Lineal,15,Ciudad Lineal,mujeres,116548
2022,15,Ciudad Lineal,151,Ventas,hombres,21500
2022,15,Ciudad Lineal,151,Ventas,mujeres,26301
2022,15,Ciudad Lineal,152,PuebloNuevo,hombres,28582
2022,15,Ciudad Lineal,152,PuebloNuevo,mujeres,33353
2022,15,Ciudad Lineal,153,Quintana,hombres,10748
2022,15,Ciudad Lineal,153,Quintana,mujeres,13435
2022,15,Ciudad Lineal,154,Concepción,hombres,9122
2022,15,Ciudad Lineal,154,Concepción,mujeres,11318
2022,15,Ciudad Lineal,155,SanPascual,hombres,7914
2022,15,Ciudad Lineal,155,SanPascual,mujeres,9632
2022,15,Ciudad Lineal,156,SanJuanBautista,hombres,5731
2022,15,Ciudad Lineal,156,SanJuanBautista,mujeres,6556
2022,15,Ciudad Lineal,157,Colina,hombres,2865
2022,15,Ciudad Lineal,157,Colina,mujeres,3473
2022,15,Ciudad Lineal,158,Atalaya,hombres,696
2022,15,Ciudad Lineal,158,Atalaya,mujeres,911
2022,15,Ciudad Lineal,159,Costillares,hombres,10199
2022,15,Ciudad Lineal,159,Costillares,mujeres,11569
2022,16,Hortaleza,16,Hortaleza,hombres,92532
2022,16,Hortaleza,16,Hortaleza,mujeres,102485
2022,16,Hortaleza,161,Palomas,hombres,3387
2022,16,Hortaleza,161,Palomas,mujeres,3546
2022,16,Hortaleza,162,Piovera,hombres,7160
2022,16,Hortaleza,162,Piovera,mujeres,7788
2022,16,Hortaleza,163,Canillas,hombres,18425
2022,16,Hortaleza,163,Canillas,mujeres,21283
2022,16,Hortaleza,164,PinardelRey,hombres,23784
2022,16,Hortaleza,164,PinardelRey,mujeres,28060
2022,16,Hortaleza,165,ApóstolSantiago,hombres,7343
2022,16,Hortaleza,165,ApóstolSantiago,mujeres,8031
2022,16,Hortaleza,166,Valdefuentes,hombres,32433
2022,16,Hortaleza,166,Valdefuentes,mujeres,33777
2022,17,Villaverde,17,Villaverde,hombres,73598
2022,17,Villaverde,17,Villaverde,mujeres,80231
2022,17,Villaverde,171,"VillaverdeAlto,CascoHistóricodeVillaverde",hombres,22013
2022,17,Villaverde,171,"VillaverdeAlto,CascoHistóricodeVillaverde",mujeres,24143
2022,17,Villaverde,172,SanCristóbal,hombres,8223
2022,17,Villaverde,172,SanCristóbal,mujeres,8417
2022,17,Villaverde,173,Butarque,hombres,10087
2022,17,Villaverde,173,Butarque,mujeres,10726
2022,17,Villaverde,174,LosRosales,hombres,17918
2022,17,Villaverde,174,LosRosales,mujeres,19401
2022,17,Villaverde,175,Ángeles,hombres,15357
2022,17,Villaverde,175,Ángeles,mujeres,17544
2022,18,Villa de Vallecas,18,Villa de Vallecas,hombres,55580
2022,18,Villa de Vallecas,18,Villa de Vallecas,mujeres,59237
2022,18,Villa de Vallecas,181,CascoHistóricodeVallecas,hombres,18971
2022,18,Villa de Vallecas,181,CascoHistóricodeVallecas,mujeres,20607
2022,18,Villa de Vallecas,182,SantaEugenia,hombres,11515
2022,18,Villa de Vallecas,182,SantaEugenia,mujeres,12595
2022,18,Villa de Vallecas,183,EnsanchedeVallecas,hombres,25094
2022,18,Villa de Vallecas,183,EnsanchedeVallecas,mujeres,26035
2022,19,Vicálvaro,19,Vicálvaro,hombres,38437
2022,19,Vicálvaro,19,Vicálvaro,mujeres,40891
2022,19,Vicálvaro,191,CascoHistóricodeVicálvaro,hombres,16925
2022,19,Vicálvaro,191,CascoHistóricodeVicálvaro,mujeres,18161
2022,19,Vicálvaro,192,Valdebernardo,hombres,8321
2022,19,Vicálvaro,192,Valdebernardo,mujeres,9110
2022,19,Vicálvaro,193,Valderrivas,hombres,8666
2022,19,Vicálvaro,193,Valderrivas,mujeres,9201
2022,19,Vicálvaro,194,ElCañaveral,hombres,4525
2022,19,Vicálvaro,194,ElCañaveral,mujeres,4419
2022,20,San Blas-Canillejas,20,San Blas-Canillejas,hombres,75082
2022,20,San Blas-Canillejas,20,San Blas-Canillejas,mujeres,83701
2022,20,San Blas-Canillejas,201,Simancas,hombres,13290
2022,20,San Blas-Canillejas,201,Simancas,mujeres,14881
2022,20,San Blas-Canillejas,202,Hellín,hombres,4271
2022,20,San Blas-Canillejas,202,Hellín,mujeres,5003
2022,20,San Blas-Canillejas,203,Amposta,hombres,4062
2022,20,San Blas-Canillejas,203,Amposta,mujeres,4648
2022,20,San Blas-Canillejas,204,Arcos,hombres,11724
2022,20,San Blas-Canillejas,204,Arcos,mujeres,13236
2022,20,San Blas-Canillejas,205,Rosas,hombres,14840
2022,20,San Blas-Canillejas,205,Rosas,mujeres,16047
2022,20,San Blas-Canillejas,206,Rejas,hombres,8270
2022,20,San Blas-Canillejas,206,Rejas,mujeres,8701
2022,20,San Blas-Canillejas,207,Canillejas,hombres,13318
2022,20,San Blas-Canillejas,207,Canillejas,mujeres,15223
2022,20,San Blas-Canillejas,208,ElSalvador,hombres,5307
2022,20,San Blas-Canillejas,208,ElSalvador,mujeres,5962
2022,21,Barajas,21,Barajas,hombres,23275
2022,21,Barajas,21,Barajas,mujeres,25129
2022,21,Barajas,211,AlamedadeOsuna,hombres,9412
2022,21,Barajas,211,AlamedadeOsuna,mujeres,10250
2022,21,Barajas,212,Aeropuerto,hombres,967
2022,21,Barajas,212,Aeropuerto,mujeres,928
2022,21,Barajas,213,CascoHistóricodeBarajas,hombres,3531
2022,21,Barajas,213,CascoHistóricodeBarajas,mujeres,3820
2022,21,Barajas,214,Timón,hombres,5622
2022,21,Barajas,214,Timón,mujeres,6273
2022,21,Barajas,215,Corralejos,hombres,3743
2022,21,Barajas,215,Corralejos,mujeres,3858
2023,1,Centro,1,Centro,hombres,70770
2023,1,Centro,1,Centro,mujeres,68917
2023,1,Centro,11,Palacio,hombres,11557
2023,1,Centro,11,Palacio,mujeres,11944
2023,1,Centro,12,Embajadores,hombres,24094
2023,1,Centro,12,Embajadores,mujeres,22110
2023,1,Centro,13,Cortes,hombres,5350
2023,1,Centro,13,Cortes,mujeres,5466
2023,1,Centro,14,Justicia,hombres,9261
2023,1,Centro,14,Justicia,mujeres,8958
2023,1,Centro,15,Universidad,hombres,16269
2023,1,Centro,15,Universidad,mujeres,16514
2023,1,Centro,16,Sol,hombres,4239
2023,1,Centro,16,Sol,mujeres,3925
2023,2,Arganzuela,2,Arganzuela,hombres,71754
2023,2,Arganzuela,2,Arganzuela,mujeres,81550
2023,2,Arganzuela,21,Imperial,hombres,10421
2023,2,Arganzuela,21,Imperial,mujeres,11964
2023,2,Arganzuela,22,Acacias,hombres,16616
2023,2,Arganzuela,22,Acacias,mujeres,19453
2023,2,Arganzuela,23,Chopera,hombres,8992
2023,2,Arganzuela,23,Chopera,mujeres,10769
2023,2,Arganzuela,24,Legazpi,hombres,9508
2023,2,Arganzuela,24,Legazpi,mujeres,9960
2023,2,Arganzuela,25,Delicias,hombres,13463
2023,2,Arganzuela,25,Delicias,mujeres,15112
2023,2,Arganzuela,26,PalosdeMoguer,hombres,11797
2023,2,Arganzuela,26,PalosdeMoguer,mujeres,13300
2023,2,Arganzuela,27,Atocha,hombres,957
2023,2,Arganzuela,27,Atocha,mujeres,992
2023,3,Retiro,3,Retiro,hombres,53458
2023,3,Retiro,3,Retiro,mujeres,64460
2023,3,Retiro,31,Pacífico,hombres,14809
2023,3,Retiro,31,Pacífico,mujeres,18218
2023,3,Retiro,32,Adelfas,hombres,8699
2023,3,Retiro,32,Adelfas,mujeres,10133
2023,3,Retiro,33,Estrella,hombres,10393
2023,3,Retiro,33,Estrella,mujeres,12256
2023,3,Retiro,34,Ibiza,hombres,9568
2023,3,Retiro,34,Ibiza,mujeres,11924
2023,3,Retiro,35,LosJerónimos,hombres,3177
2023,3,Retiro,35,LosJerónimos,mujeres,3648
2023,3,Retiro,36,NiñoJesús,hombres,6812
2023,3,Retiro,36,NiñoJesús,mujeres,8281
2023,4,Salamanca,4,Salamanca,hombres,64452
2023,4,Salamanca,4,Salamanca,mujeres,81250
2023,4,Salamanca,41,Recoletos,hombres,6966
2023,4,Salamanca,41,Recoletos,mujeres,8478
2023,4,Salamanca,42,Goya,hombres,12872
2023,4,Salamanca,42,Goya,mujeres,16605
2023,4,Salamanca,43,FuentedelBerro,hombres,9129
2023,4,Salamanca,43,FuentedelBerro,mujeres,11800
2023,4,Salamanca,44,Guindalera,hombres,19006
2023,4,Salamanca,44,Guindalera,mujeres,22958
2023,4,Salamanca,45,Lista,hombres,9056
2023,4,Salamanca,45,Lista,mujeres,11913
2023,4,Salamanca,46,Castellana,hombres,7423
2023,4,Salamanca,46,Castellana,mujeres,9496
2023,5,Chamartín,5,Chamartín,hombres,65245
2023,5,Chamartín,5,Chamartín,mujeres,79551
2023,5,Chamartín,51,ElViso,hombres,7810
2023,5,Chamartín,51,ElViso,mujeres,9464
2023,5,Chamartín,52,Prosperidad,hombres,16072
2023,5,Chamartín,52,Prosperidad,mujeres,19955
2023,5,Chamartín,53,CiudadJardín,hombres,8234
2023,5,Chamartín,53,CiudadJardín,mujeres,10279
2023,5,Chamartín,54,Hispanoamérica,hombres,14159
2023,5,Chamartín,54,Hispanoamérica,mujeres,17311
2023,5,Chamartín,55,NuevaEspaña,hombres,11050
2023,5,Chamartín,55,NuevaEspaña,mujeres,13416
2023,5,Chamartín,56,Castilla,hombres,7920
2023,5,Chamartín,56,Castilla,mujeres,9126
2023,6,Tetuán,6,Tetuán,hombres,72938
2023,6,Tetuán,6,Tetuán,mujeres,87064
2023,6,Tetuán,61,BellasVistas,hombres,13428
2023,6,Tetuán,61,BellasVistas,mujeres,15927
2023,6,Tetuán,62,CuatroCaminos,hombres,15537
2023,6,Tetuán,62,CuatroCaminos,mujeres,19216
2023,6,Tetuán,63,Castillejos,hombres,9239
2023,6,Tetuán,63,Castillejos,mujeres,11331
2023,6,Tetuán,64,Almenara,hombres,10688
2023,6,Tetuán,64,Almenara,mujeres,12369
2023,6,Tetuán,65,Valdeacederas,hombres,12442
2023,6,Tetuán,65,Valdeacederas,mujeres,14131
2023,6,Tetuán,66,Berruguete,hombres,11604
2023,6,Tetuán,66,Berruguete,mujeres,14090
2023,7,Chamberí,7,Chamberí,hombres,61149
2023,7,Chamberí,7,Chamberí,mujeres,77055
2023,7,Chamberí,71,Gaztambide,hombres,10157
2023,7,Chamberí,71,Gaztambide,mujeres,12802
2023,7,Chamberí,72,Arapiles,hombres,10831
2023,7,Chamberí,72,Arapiles,mujeres,13359
2023,7,Chamberí,73,Trafalgar,hombres,11147
2023,7,Chamberí,73,Trafalgar,mujeres,13474
2023,7,Chamberí,74,Almagro,hombres,8567
2023,7,Chamberí,74,Almagro,mujeres,10851
2023,7,Chamberí,75,RíosRosas,hombres,11828
2023,7,Chamberí,75,RíosRosas,mujeres,15335
2023,7,Chamberí,76,Vallehermoso,hombres,8619
2023,7,Chamberí,76,Vallehermoso,mujeres,11234
2023,8,Fuencarral-El Pardo,8,Fuencarral-El Pardo,hombres,116944
2023,8,Fuencarral-El Pardo,8,Fuencarral-El Pardo,mujeres,131499
2023,8,Fuencarral-El Pardo,81,ElPardo,hombres,1716
2023,8,Fuencarral-El Pardo,81,ElPardo,mujeres,1705
2023,8,Fuencarral-El Pardo,82,Fuentelarreina,hombres,1559
2023,8,Fuencarral-El Pardo,82,Fuentelarreina,mujeres,1851
2023,8,Fuencarral-El Pardo,83,Peñagrande,hombres,20597
2023,8,Fuencarral-El Pardo,83,Peñagrande,mujeres,23744
2023,8,Fuencarral-El Pardo,84,Pilar,hombres,20720
2023,8,Fuencarral-El Pardo,84,Pilar,mujeres,24890
2023,8,Fuencarral-El Pardo,85,LaPaz,hombres,14964
2023,8,Fuencarral-El Pardo,85,LaPaz,mujeres,17228
2023,8,Fuencarral-El Pardo,86,Valverde,hombres,30851
2023,8,Fuencarral-El Pardo,86,Valverde,mujeres,33906
2023,8,Fuencarral-El Pardo,87,Mirasierra,hombres,17160
2023,8,Fuencarral-El Pardo,87,Mirasierra,mujeres,18516
2023,8,Fuencarral-El Pardo,88,ElGoloso,hombres,9377
2023,8,Fuencarral-El Pardo,88,ElGoloso,mujeres,9659
2023,9,Moncloa-Aravaca,9,Moncloa-Aravaca,hombres,56357
2023,9,Moncloa-Aravaca,9,Moncloa-Aravaca,mujeres,65400
2023,9,Moncloa-Aravaca,91,CasadeCampo,hombres,5958
2023,9,Moncloa-Aravaca,91,CasadeCampo,mujeres,6809
2023,9,Moncloa-Aravaca,92,Argüelles,hombres,11207
2023,9,Moncloa-Aravaca,92,Argüelles,mujeres,13290
2023,9,Moncloa-Aravaca,93,CiudadUniversitaria,hombres,7603
2023,9,Moncloa-Aravaca,93,CiudadUniversitaria,mujeres,8761
2023,9,Moncloa-Aravaca,94,Valdezarza,hombres,14001
2023,9,Moncloa-Aravaca,94,Valdezarza,mujeres,16483
2023,9,Moncloa-Aravaca,95,Valdemarín,hombres,3339
2023,9,Moncloa-Aravaca,95,Valdemarín,mujeres,3817
2023,9,Moncloa-Aravaca,96,ElPlantío,hombres,1413
2023,9,Moncloa-Aravaca,96,ElPlantío,mujeres,1631
2023,9,Moncloa-Aravaca,97,Aravaca,hombres,12836
2023,9,Moncloa-Aravaca,97,Aravaca,mujeres,14609
2023,10,Latina,10,Latina,hombres,112093
2023,10,Latina,10,Latina,mujeres,129579
2023,10,Latina,101,LosCármenes,hombres,8484
2023,10,Latina,101,LosCármenes,mujeres,9419
2023,10,Latina,102,PuertadelÁngel,hombres,20165
2023,10,Latina,102,PuertadelÁngel,mujeres,23127
2023,10,Latina,103,Lucero,hombres,17156
2023,10,Latina,103,Lucero,mujeres,19593
2023,10,Latina,104,Aluche,hombres,30384
2023,10,Latina,104,Aluche,mujeres,36204
2023,10,Latina,105,Campamento,hombres,9111
2023,10,Latina,105,Campamento,mujeres,10639
2023,10,Latina,106,CuatroVientos,hombres,3068
2023,10,Latina,106,CuatroVientos,mujeres,3054
2023,10,Latina,107,Águilas,hombres,23725
2023,10,Latina,107,Águilas,mujeres,27543
2023,11,Carabanchel,11,Carabanchel,hombres,122632
2023,11,Carabanchel,11,Carabanchel,mujeres,139707
2023,11,Carabanchel,111,Comillas,hombres,10491
2023,11,Carabanchel,111,Comillas,mujeres,12230
2023,11,Carabanchel,112,Opañel,hombres,15556
2023,11,Carabanchel,112,Opañel,mujeres,18327
2023,11,Carabanchel,113,SanIsidro,hombres,18969
2023,11,Carabanchel,113,SanIsidro,mujeres,21399
2023,11,Carabanchel,114,VistaAlegre,hombres,21823
2023,11,Carabanchel,114,VistaAlegre,mujeres,25904
2023,11,Carabanchel,115,PuertaBonita,hombres,17349
2023,11,Carabanchel,115,PuertaBonita,mujeres,19449
2023,11,Carabanchel,116,Buenavista,hombres,23733
2023,11,Carabanchel,116,Buenavista,mujeres,25418
2023,11,Carabanchel,117,Abrantes,hombres,14711
2023,11,Carabanchel,117,Abrantes,mujeres,16980
2023,12,Usera,12,Usera,hombres,67538
2023,12,Usera,12,Usera,mujeres,75208
2023,12,Usera,121,Orcasitas,hombres,10900
2023,12,Usera,121,Orcasitas,mujeres,12185
